country_name,year,gdp_per_capita,urban_population_pct,internet_users_pct,renewable_energy_pct,tourism_arrivals,population_total,manufacturing_value_added_pct_gdp,government_effectiveness_estimate,highschool_completed_pct,household_exp_percapita,gdp_per_capita_filled,urban_population_pct_filled,internet_users_pct_filled,renewable_energy_pct_filled,tourism_arrivals_filled,population_total_filled,manufacturing_value_added_pct_gdp_filled,government_effectiveness_estimate_filled,highschool_completed_pct_filled,household_exp_percapita_filled
Türkiye,2004,7061.62219794984,62.4388481173262,14.58,16.8,17517000.0,68592617.0,17.0049348136258,-0.0198382139205933,21.0300006866455,4477.83517705841,7061.62219794984,62.4388481173262,14.58,16.8,17517000.0,68592617.0,17.0049348136258,-0.0198382139205933,21.0300006866455,4477.83517705841
Albania,2005,2712.86983830331,45.9937666920583,6.04389,36.8,748000.0,3011487.0,4.79412473482729,-0.696387231349945,,1969.24169374881,2712.86983830331,45.9937666920583,6.04389,36.8,748000.0,3011487.0,4.79412473482729,-0.696387231349945,39.913692520629,1969.24169374881
Austria,2005,40989.0131778975,66.9797950654143,58.0,24.4,19952000.0,8227829.0,17.8503433495394,1.67952907085419,74.1999969482422,22461.3821185147,40989.0131778975,66.9797950654143,58.0,24.4,19952000.0,8227829.0,17.8503433495394,1.67952907085419,74.1999969482422,22461.3821185147
Belgium,2005,38645.2605193362,83.5645449743707,55.82,2.5,6747000.0,10478617.0,15.8709459755849,1.70650970935822,56.7683075754643,19527.6535504474,38645.2605193362,83.5645449743707,55.82,2.5,6747000.0,10478617.0,15.8709459755849,1.70650970935822,56.7683075754643,19527.6535504474
Bosnia and Herzegovina,2005,3217.81341615345,44.1570799336802,21.3267,19.7,217000.0,4096493.0,9.94276670736069,-0.764629542827606,,2898.79650463436,3217.81341615345,44.1570799336802,21.3267,19.7,217000.0,4096493.0,9.94276670736069,-0.764629542827606,51.8769177503296,2898.79650463436
Croatia,2005,11522.7905248265,55.5307217475444,33.14,26.8,45762000.0,4310145.0,14.2867236475955,0.455620646476746,60.8355118436337,7327.01420623187,11522.7905248265,55.5307217475444,33.14,26.8,45762000.0,4310145.0,14.2867236475955,0.455620646476746,60.8355118436337,7327.01420623187
Cyprus,2005,25631.3671875,68.4340674211981,32.81,3.4,2657000.0,1036151.0,6.80259827299489,1.15242898464203,58.6699981689453,16239.3310546875,25631.3671875,68.4340674211981,32.81,3.4,2657000.0,1036151.0,6.80259827299489,1.15242898464203,58.6699981689453,16239.3310546875
Czechia,2005,15147.7214417611,73.6375545423198,35.27,7.5,24747000.0,10211216.0,22.5500860120426,0.913030743598938,,7328.72807383005,15147.7214417611,73.6375545423198,35.27,7.5,24747000.0,10211216.0,22.5500860120426,0.913030743598938,85.4800033569336,7328.72807383005
Denmark,2005,52015.1841169021,86.0059706832865,82.74,16.1,26927000.0,5419432.0,12.0429074824813,2.11490678787231,,24615.3549109645,52015.1841169021,86.0059706832865,82.74,16.1,26927000.0,5419432.0,12.0429074824813,2.11490678787231,74.6938038217694,24615.3549109645
Estonia,2005,14703.6179707772,67.5080523578799,61.45,18.9,,1354775.0,14.6642061190741,0.937840044498444,85.2033229882456,7215.27794507477,14703.6179707772,67.5080523578799,61.45,18.9,3558000.0,1354775.0,14.6642061190741,0.937840044498444,85.2033229882456,7215.27794507477
Finland,2005,42529.3506920884,68.5140529517604,74.48,31.5,3140000.0,5246096.0,21.2181020975793,2.12453174591064,66.1999969482422,21141.9036386921,42529.3506920884,68.5140529517604,74.48,31.5,3140000.0,5246096.0,21.2181020975793,2.12453174591064,66.1999969482422,21141.9036386921
France,2005,34946.0372494703,77.4363315105438,42.87,8.6,185829000.0,63180854.0,12.1452500973725,1.66645479202271,56.5900001525879,18804.4094651684,34946.0372494703,77.4363315105438,42.87,8.6,185829000.0,63180854.0,12.1452500973725,1.66645479202271,56.5900001525879,18804.4094651684
Germany,2005,36024.0947047021,80.1745168510383,68.71,7.3,21500000.0,82469422.0,19.7693607543503,1.5005247592926,77.620002746582,19769.3211185796,36024.0947047021,80.1745168510383,68.71,7.3,21500000.0,82469422.0,19.7693607543503,1.5005247592926,77.620002746582,19769.3211185796
Greece,2005,21880.5265835801,74.2617376694311,24.0,8.0,15938000.0,10987314.0,9.5336846876422,0.709748506546021,48.9799995422363,14713.7466691702,21880.5265835801,74.2617376694311,24.0,8.0,15938000.0,10987314.0,9.5336846876422,0.709748506546021,48.9799995422363,14713.7466691702
Hungary,2005,11272.7345428122,66.1261367797852,38.97,7.3,36173000.0,10087065.0,19.0344202655372,0.7481929063797,63.5499992370605,6232.86129932566,11272.7345428122,66.1261367797852,38.97,7.3,36173000.0,10087065.0,19.0344202655372,0.7481929063797,63.5499992370605,6232.86129932566
Iceland,2005,50674.4411254865,92.377441015064,87.0,62.7,429000.0,296734.0,8.52467008072744,1.96848773956299,60.7400016784668,28783.759550457,50674.4411254865,92.377441015064,87.0,62.7,429000.0,296734.0,8.52467008072744,1.96848773956299,60.7400016784668,28783.759550457
Ireland,2005,50547.2123729763,60.4882988006461,41.61,2.9,7333000.0,4159914.0,19.5920796217343,1.73055720329285,,20514.0300274301,50547.2123729763,60.4882988006461,41.61,2.9,7333000.0,4159914.0,19.5920796217343,1.73055720329285,66.2200012207031,20514.0300274301
Italy,2005,33407.6754716472,67.5897169318419,35.0,6.7,59230000.0,58166682.0,15.5229654911425,0.556203484535217,40.5,19831.2908413131,33407.6754716472,67.5897169318419,35.0,6.7,59230000.0,58166682.0,15.5229654911425,0.556203484535217,40.5,19831.2908413131
Latvia,2005,10106.2626157732,67.8953910570353,46.0,36.3,3791000.0,2238799.0,11.8887264023394,0.529817044734955,80.0800018310547,6049.5350111101,10106.2626157732,67.8953910570353,46.0,36.3,3791000.0,2238799.0,11.8887264023394,0.529817044734955,80.0800018310547,6049.5350111101
Lithuania,2005,9692.86853763267,66.5784912109375,36.22,17.5,,3322528.0,18.3520127917806,0.755011320114136,74.1800003051758,6310.37827491091,9692.86853763267,66.5784912109375,36.22,17.5,3943000.0,3322528.0,18.3520127917806,0.755011320114136,74.1800003051758,6310.37827491091
Luxembourg,2005,101222.044353044,86.3735649102561,70.0,1.9,913000.0,465158.0,7.83211286448863,1.77208602428436,60.5850448676279,32698.6704593066,101222.044353044,86.3735649102561,70.0,1.9,913000.0,465158.0,7.83211286448863,1.77208602428436,60.5850448676279,32698.6704593066
Malta,2005,18123.2685184554,93.6985189936163,41.24,0.1,1484000.0,403834.0,12.822894740106,0.817258954048157,22.7700004577637,11087.6640993374,18123.2685184554,93.6985189936163,41.24,0.1,1484000.0,403834.0,12.822894740106,0.817258954048157,22.7700004577637,11087.6640993374
Montenegro,2005,4967.68527082416,62.6763680644251,27.1,47.6,272000.0,614261.0,8.1920931970023,0.329695552587509,,,4967.68527082416,62.6763680644251,27.1,47.6,272000.0,614261.0,8.1920931970023,0.329695552587509,72.5599975585938,4511.96481304165
Netherlands,2005,42411.3453838518,83.5048949725161,81.0,2.7,10012000.0,16319868.0,11.5918368822791,1.93773639202118,64.9499969482422,20905.2067334186,42411.3453838518,83.5048949725161,81.0,2.7,10012000.0,16319868.0,11.5918368822791,1.93773639202118,64.9499969482422,20905.2067334186
North Macedonia,2005,3657.56307699216,57.8614206464767,26.45,19.0,197000.0,2005330.0,9.6933995143412,-0.332176029682159,51.8649178218968,2827.71921209391,3657.56307699216,57.8614206464767,26.45,19.0,197000.0,2005330.0,9.6933995143412,-0.332176029682159,51.8649178218968,2827.71921209391
Norway,2005,73524.2549197612,77.8260148882032,81.99,58.6,3824000.0,4623291.0,8.23139481141311,1.85913348197937,71.2699966430664,27255.7813242489,73524.2549197612,77.8260148882032,81.99,58.6,3824000.0,4623291.0,8.23139481141311,1.85913348197937,71.2699966430664,27255.7813242489
Poland,2005,8598.57681241557,61.5497010774856,38.81,7.2,64606000.0,38165445.0,16.3645570843648,0.446039795875549,76.454425667489,5318.32404261366,8598.57681241557,61.5497010774856,38.81,7.2,64606000.0,38165445.0,16.3645570843648,0.446039795875549,76.454425667489,5318.32404261366
Portugal,2005,19251.71450683,58.2450763389585,34.99,18.1,10612000.0,10503330.0,12.5667765338143,1.05113351345062,21.3400001525879,12511.7122101132,19251.71450683,58.2450763389585,34.99,18.1,10612000.0,10503330.0,12.5667765338143,1.05113351345062,21.3400001525879,12511.7122101132
